id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,span volume,77,74,8,97,382,ship,baseline,monotonic-signal,raise-signal
m002,g002,latency skew,56,0,9,67,201,ship,edge,drag-penalty,drop-slack
m003,g003,signal loss,53,52,39,94,151,watch,recovery,confidence-floor,raise-drag
m004,g004,incident shape,99,75,24,19,191,ship,negative,lane-boundary,lower-confidence
m005,g005,span volume,91,19,42,91,173,watch,baseline,monotonic-signal,raise-signal
m006,g006,latency skew,33,17,32,39,1,hold,edge,drag-penalty,drop-slack
m007,g007,signal loss,56,70,14,104,320,ship,recovery,confidence-floor,raise-drag
m008,g008,incident shape,115,59,17,42,288,ship,negative,lane-boundary,lower-confidence
m009,g009,span volume,69,56,45,78,125,watch,baseline,monotonic-signal,raise-signal
m010,g010,latency skew,80,11,39,51,78,hold,edge,drag-penalty,drop-slack
m011,g011,signal loss,93,42,45,42,87,hold,recovery,confidence-floor,raise-drag
m012,g012,incident shape,59,20,18,29,106,hold,negative,lane-boundary,lower-confidence
m013,g013,span volume,55,11,30,89,149,watch,baseline,monotonic-signal,raise-signal
m014,g014,latency skew,43,0,38,31,-42,hold,edge,drag-penalty,drop-slack
m015,g015,signal loss,45,11,50,50,-49,hold,recovery,confidence-floor,raise-drag
m016,g016,incident shape,93,49,5,8,226,ship,negative,lane-boundary,lower-confidence
m017,g017,span volume,42,36,30,97,164,watch,baseline,monotonic-signal,raise-signal
m018,g018,latency skew,50,21,23,53,112,hold,edge,drag-penalty,drop-slack
m019,g019,signal loss,62,67,49,79,104,hold,recovery,confidence-floor,raise-drag
m020,g020,incident shape,116,52,11,83,395,ship,negative,lane-boundary,lower-confidence
m021,g021,span volume,111,12,18,66,276,ship,baseline,monotonic-signal,raise-signal
m022,g022,latency skew,55,19,44,93,95,hold,edge,drag-penalty,drop-slack
m023,g023,signal loss,79,41,44,31,41,hold,recovery,confidence-floor,raise-drag
m024,g024,incident shape,50,49,35,77,128,watch,negative,lane-boundary,lower-confidence
m025,g025,span volume,92,76,36,38,156,watch,baseline,monotonic-signal,raise-signal
m026,g026,latency skew,59,61,17,103,300,ship,edge,drag-penalty,drop-slack
m027,g027,signal loss,95,37,16,54,255,ship,recovery,confidence-floor,raise-drag
m028,g028,incident shape,72,57,27,64,194,ship,negative,lane-boundary,lower-confidence
m029,g029,span volume,117,70,17,50,319,ship,baseline,monotonic-signal,raise-signal
m030,g030,latency skew,42,0,34,41,-4,hold,edge,drag-penalty,drop-slack
m031,g031,signal loss,56,16,51,41,-45,hold,recovery,confidence-floor,raise-drag
m032,g032,incident shape,109,57,30,75,275,ship,negative,lane-boundary,lower-confidence
m033,g033,span volume,106,10,24,30,162,watch,baseline,monotonic-signal,raise-signal
m034,g034,latency skew,94,13,23,49,184,ship,edge,drag-penalty,drop-slack
m035,g035,signal loss,52,33,52,20,-83,hold,recovery,confidence-floor,raise-drag
m036,g036,incident shape,35,75,15,83,236,ship,negative,lane-boundary,lower-confidence
m037,g037,span volume,83,64,23,52,219,ship,baseline,monotonic-signal,raise-signal
m038,g038,latency skew,97,50,28,78,260,ship,edge,drag-penalty,drop-slack
m039,g039,signal loss,68,27,39,95,158,watch,recovery,confidence-floor,raise-drag
m040,g040,incident shape,101,47,15,52,278,ship,negative,lane-boundary,lower-confidence
m041,g041,span volume,42,25,8,92,253,ship,baseline,monotonic-signal,raise-signal
m042,g042,latency skew,46,5,27,30,22,hold,edge,drag-penalty,drop-slack
m043,g043,signal loss,100,14,45,89,167,watch,recovery,confidence-floor,raise-drag
m044,g044,incident shape,87,16,45,24,13,hold,negative,lane-boundary,lower-confidence
m045,g045,span volume,93,54,29,102,299,ship,baseline,monotonic-signal,raise-signal
m046,g046,latency skew,86,30,22,53,198,ship,edge,drag-penalty,drop-slack
m047,g047,signal loss,46,37,27,76,146,watch,recovery,confidence-floor,raise-drag
m048,g048,incident shape,74,72,21,36,187,ship,negative,lane-boundary,lower-confidence
m049,g049,span volume,100,57,44,40,117,hold,baseline,monotonic-signal,raise-signal
m050,g050,latency skew,103,6,36,40,112,hold,edge,drag-penalty,drop-slack
m051,g051,signal loss,69,35,19,87,252,ship,recovery,confidence-floor,raise-drag
m052,g052,incident shape,55,46,44,16,-32,hold,negative,lane-boundary,lower-confidence
m053,g053,span volume,105,54,19,48,265,ship,baseline,monotonic-signal,raise-signal
